g6	n	m	Q	bip	dist	phi	tf	mtf
N???C@_eG~B{Xs^o^o?	15	39	15	4	12	144111113222000	1	1
N???C@_eG~B{Xs~_^o?	15	39	15	4	12	144111113222000	1	1
N???C@_eG~Ky^o^o^o?	15	40	15	4	11	411441112302000	1	1
N???C@_eG~Ky^o~_^o?	15	40	15	4	11	411441112302000	1	1
N???C@_eG~Ky~_~_^o?	15	40	15	4	10	411441132302000	1	1
N???C@_eJMkyFwFw^o?	15	38	15	5	11	144114441233000	1	1
N???C@_eJMkyFw^o^o?	15	39	15	4	10	311331110400222	1	1
N???C@_eJMkyFwfg^o?	15	38	15	5	11	411441114322000	1	1
N???C@_eJMkyFw~_^o?	15	39	15	5	10	144114423233000	1	1
N???C@_eJaPtFwXs^o?	15	36	15	5	15	144111143232030	1	1
N???C@_eKLB{Xs]Q^o?	15	36	15	5	17	411444412330220	1	1
N???C@_eKhB{XsYq^o?	15	36	15	5	14	411444112330220	1	1
N???C@_eKpB{FwXu^o?	15	37	15	5	11	311331113442202	1	1
N???C@_eKpB{XuXu^o?	15	38	15	6	8	244224442113003	1	1
N???C@_eKpB{Xu^o^o?	15	38	15	5	10	144114441220300	1	1
N???C@_eKpB{Xu~_^o?	15	38	15	5	10	144114423220300	1	1
N???C@_eKpB{fg~_Kz?	15	37	15	5	11	411441114330002	1	1
N???C@_eKxKZXsFw^o?	15	37	15	6	11	422444221001133	1	1
N???C@_eK|B{FwXs^o?	15	38	15	4	12	133111114000022	1	1
N???C@_eK|B{Xs^o^o?	15	39	15	4	12	144111113222000	1	1
N???C@_eK|B{Xs~_^o?	15	39	15	4	12	144111113222000	1	1
N???C@_eK|RsFwXs^o?	15	38	15	4	11	133111134000022	1	1
N???C@_eMKFHFwXs^o?	15	35	15	5	17	111441114323020	1	1
N???C@_eMgDXFwXs^o?	15	35	15	5	17	411411114332020	1	1
N???C@_eMoB{Hu^o^o?	15	37	15	5	12	441441114330200	1	1
N???C@_eMoKyHuFw^o?	15	36	15	6	12	114114441223300	1	1
N???C@_eNGKyEyFw^o?	15	36	15	5	14	444114113230220	1	1
N???C@_eNGKyfgEyNw?	15	36	15	5	15	144114113230220	1	1
N???C@_eNGKyfgEy^o?	15	36	15	5	15	144114113230220	1	1
N???C@_eN_KyByFw^o?	15	36	15	5	14	444111113430220	1	1
N???C@_eN_KyBy^o^o?	15	37	15	5	14	444411113430200	1	1
N???C@_eN_RsXsByNw?	15	36	15	5	15	344111113432020	1	1
N???C@_fg~^o~_^oNw?	15	43	15	3	7	144111113220000	1	1
N???C@_fg~^o~_~_Nw?	15	43	15	3	7	144111113220000	1	1
N???C@_fk|B{Fw~_Nw?	15	41	15	3	7	144111113222200	1	1
N???C@_fk|B{^o^o^o?	15	42	15	3	7	344111143222000	1	1
N???C@_fk|B{^o~_^o?	15	42	15	3	7	144111113222000	1	1
N???C@_fk|RsFw^o^o?	15	41	15	3	6	144111143222200	1	1
N???C@_s?Z}PfgJsNw?	15	36	15	6	14	441411111323020	1	1
N???C@_s?rRsxaJsNw?	15	35	15	5	17	311441142430200	1	1
N???C@_s@Q`}di~_Nw?	15	36	15	6	15	441411113322300	1	1
N???C@_sBAB{Js~_Rt?	15	35	15	5	15	441111131342200	1	1
N???C@_sBQQtJsFw^o?	15	35	15	5	17	441111131340220	1	1
N???C@_sBaPtJsFw^o?	15	35	15	5	16	144411143332000	1	1
N???C@_sCXMXFwJs^o?	15	35	15	5	17	444411113320220	1	1
N???C@_sCp@}Hu^o^o?	15	36	15	6	13	441411113332200	1	1
N???C@_sCpB{XqJs^o?	15	35	15	5	15	411441114330220	1	1
N???C@_sC|@}Js^o^o?	15	38	15	5	12	441411111302200	1	1
N???C@_sC|B{Js^o^o?	15	38	15	4	13	441111133302200	1	1
N???C@_sD_DyRqFwRs?	15	33	15	5	15	344311113440022	1	1
N???C@_sF?RsJs^oB|?	15	35	15	5	14	444111113330002	1	1
N???C@_sFODyfgDyNw?	15	35	15	5	16	444141113330020	1	1
N???C@_sF_DyfgB}Nw?	15	36	15	6	12	331311111440202	1	1
N???C@_u@MrsFw~_Nw?	15	38	15	4	14	144111113002200	1	1
N???C@_uAMCymAfgB{?	15	33	15	5	17	111114441233200	1	1
N???C@_uFGCyEyfgNw?	15	35	15	5	17	444114113030200	1	1
N???C@_uF_CyByfgNw?	15	35	15	5	15	441411111332200	1	1
N???C@_w?r{pfgF{Nw?	15	37	15	5	12	222444441101003	1	1
N???C@_wAqSpfgF{Nw?	15	35	15	5	15	133111114422002	1	1
N???C@_wBABv~_F{Rt?	15	37	15	4	10	133111114440200	1	1
N???C@_wBA^oF{F{Rt?	15	37	15	5	10	444111113330222	1	1
N???C@_wBA^oF{fiRt?	15	37	15	4	10	144111113330222	1	1
N???C@_wBA^o^oF{Rt?	15	37	15	5	9	144111113330022	1	1
N???C@_wBA^o~_fiB}?	15	37	15	5	9	144111113330022	1	1
N???C@_wBaMG~_bjB}?	15	35	15	6	13	133311131144202	1	1
N???C@_wBaPtBm~_B}?	15	36	15	5	13	222444411110030	1	1
N???C@_wBaPtF{F{^o?	15	37	15	6	12	222444411110003	1	1
N???C@_wBaPtF{^o^o?	15	37	15	5	11	133111114440022	1	1
N???C@_wBaPtF{~_^o?	15	37	15	5	11	144111113332200	1	1
N???C@_wBaPtbi~_B}?	15	36	15	5	13	133111114440020	1	1
N???C@_wBaRsBmF{Nw?	15	36	15	5	13	122444421110003	1	1
N???C@_wBaRsBmF{^o?	15	36	15	5	12	222444411113003	1	1
N???C@_wBaRsbiF{Nw?	15	36	15	5	13	122444421110003	1	1
N???C@_wBaRsbiF{^o?	15	36	15	5	13	422444421110003	1	1
N???C@_wCpKxF{F{^o?	15	37	15	6	11	333111114432002	1	1
N???C@_wCpKxF{^o^o?	15	37	15	5	13	133111114402022	1	1
N???C@_wCpKxF{~_^o?	15	37	15	5	13	111444422200300	1	1
N???C@_wCpKxXq~_B}?	15	36	15	6	13	311331113340022	1	1
N???C@_wCpKxfgF{Nw?	15	36	15	5	13	433111114432002	1	1
N???C@_wCpKxfgF{^o?	15	36	15	5	14	133111114402002	1	1
N???C@_wC|B}F{F{Nw?	15	40	15	3	6	333111114400002	1	1
N???C@_wC|B}F{^oNw?	15	40	15	5	7	333111114400022	1	1
N???C@_wC|B}F{~_Nw?	15	40	15	5	7	333111114400022	1	1
N???C@_wC|B}^o^oNw?	15	40	15	4	7	344111113322000	1	1
N???C@_wC|B}~_^oNw?	15	40	15	4	8	144111113322000	1	1
N???C@_wC|B}~_~_Nw?	15	40	15	4	8	144111113322000	1	1
N???C@_wC|RsF{F{Nw?	15	39	15	4	9	133111114400002	1	1
N???C@_wC|RsF{^oNw?	15	39	15	4	9	433111134400022	1	1
N???C@_wC|RsF{~_Nw?	15	39	15	4	9	133111114400022	1	1
N???C@_wC|RsfgF{Nw?	15	38	15	4	10	433111134300002	1	1
N???C@_wF_Rs^oF{@~?	15	37	15	4	10	222444441110300	1	1
N???C@_{?^`}FwfgNw?	15	38	15	4	10	444222220011113	1	1
N???C@_{?^`}fg^oNw?	15	39	15	5	9	111144442233000	1	1
N???C@_{?^`}fg^o^o?	15	39	15	5	9	444411113322000	1	1
N???C@_{?^`}fgfgNw?	15	38	15	5	11	444422222011333	1	1
N???C@_{BQ@}difgNw?	15	36	15	5	15	122444421110003	1	1
N???C@_{BQ@}di~_Nw?	15	37	15	5	13	144111113332200	1	1
N???C@_{Ba@vfgFw^o?	15	36	15	5	13	444411141332000	1	1
N???C@_{Ba@}BmfgNw?	15	36	15	6	12	111144442223300	1	1
N???C@_{Ba@}Bmfg^o?	15	36	15	6	12	111144422223300	1	1
N???C@_{Ba@}bifgNw?	15	36	15	5	13	144411113332200	1	1
N???C@_{Ba@}bifg^o?	15	36	15	5	13	422244421110003	1	1
N???C@_{C|@}FwFwNw?	15	38	15	4	10	111444442233330	1	1
N???C@_{C|@}Fw^oNw?	15	39	15	4	10	444111113322200	1	1
N???C@_{C|@}Fw^o^o?	15	39	15	4	10	333111114400022	1	1
N???C@_{C|@}^o^oNw?	15	40	15	4	9	344111113322000	1	1
N???C@_{C|@}~_^oNw?	15	40	15	4	10	144111113322000	1	1
N???C@_{C|@}~_~_Nw?	15	40	15	4	10	444111133302000	1	1
N???C@_{C|RsB{FwNw?	15	38	15	4	12	411444442033330	1	1
N???C@_{C|RsB{^oNw?	15	39	15	4	11	344111113322200	1	1
N???C@_{C|RsB{~_Nw?	15	39	15	4	11	133111114400022	1	1
N???C@_{C|RsfgB{Nw?	15	38	15	4	11	133111134200002	1	1
N???C@_{FORsB{DyNw?	15	36	15	5	13	222444441110003	1	1
N???C@_{F_B{fgB}Nw?	15	37	15	5	11	444411111330020	1	1
N???C@_{F_RsB}B}Nw?	15	38	15	5	8	222244441113003	1	1
N???C@_{F_RsB}^oNw?	15	38	15	5	9	333311114442022	1	1
N???C@_{F_RsB}~_Nw?	15	38	15	5	9	444411113330200	1	1
N???C@_{F_RsfgB}Nw?	15	37	15	5	11	444411111330020	1	1
N???C@_{F_]?fg^o@~_	15	36	15	5	8	000033331111442	1	1
N???C@_}Fo^?fg@~Nw?	15	38	15	4	8	111113333000242	1	1
N???C@oYCL`{Ds]Q^o?	15	35	15	5	14	144441113322230	1	1
N???C@oYCL`{Ds~_Nw?	15	36	15	5	12	144441113322200	1	1
N???C@o[B_^?bm@~Nw?	15	36	15	5	8	300033331111224	1	1
N???C@o[B_^obm^o@~?	15	38	15	7	5	144411113330202	1	1
N???C@o[CX`}B{[q^o?	15	37	15	6	10	244422220011103	1	1
N???C@o[CXmXB{~_Nw?	15	38	15	5	9	311133330040422	1	1
N???C@o[CXmXB{~_^o?	15	38	15	6	9	311133330040422	1	1
N???C@o[CXpuB{[q^o?	15	37	15	5	10	244422220011103	1	1
N???C@o[C\`}~_~_Nw?	15	40	15	5	6	144411113322000	1	1
N???C@o[C\puB{^o^o?	15	39	15	7	6	411144442233300	1	1
N???C@o[F_NG`lB}^o?	15	36	15	5	10	300033331111224	1	1
N???C@o[F_PuB}B}Nw?	15	38	15	4	7	133311114440002	1	1
N???C@o[F_PuB}^oNw?	15	38	15	6	7	133311114440022	1	1
N???C@o[F_PuB}^o^o?	15	38	15	6	7	133311114440022	1	1
N???C@o[F_PubkB}Nw?	15	37	15	5	8	133311114440002	1	1
N???C@o[Fo^?bk^o?~_	15	37	15	5	11	111113330000424	1	1
N???C@obG^MY[s^o^o?	15	39	15	4	10	144411443203300	1	1
N???C@obG^MY[s~_^o?	15	39	15	5	9	411144132332200	1	1
N???C@obG^MY^o^o^o?	15	40	15	4	10	411144112332000	1	1
N???C@obG^MY^o~_^o?	15	40	15	4	10	411144112332000	1	1
N???C@obG^MY~_~_^o?	15	40	15	4	8	144411423223000	1	1
N???C@obMSEhBw[s^o?	15	35	15	5	16	411144412332320	1	1
N???C@obMW@{Ku[s^o?	15	36	15	6	13	144411443220330	1	1
N???C@obMW@{Ku~_Nw?	15	37	15	5	12	144411443222300	1	1
N???C@obNCBhBw[s^o?	15	35	15	5	16	111144142323300	1	1
N???C@obNOAxBw[s^o?	15	35	15	5	17	111114442123300	1	1
N???C@obN_@|By[s^o?	15	37	15	6	11	111133330104422	1	1
N???C@obN_MYBy^o^o?	15	38	15	5	11	411144442322300	1	1
N???C@obN_MYBy~_^o?	15	38	15	5	11	411144442322300	1	1
N???C@obN_MY[sBy^o?	15	37	15	6	13	311133110400042	1	1
N???C@obg^^o~_^oNw?	15	42	15	3	7	144411113220000	1	1
N???C@obg^^o~_~_Nw?	15	42	15	3	7	144411113220000	1	1
N???C@obno^?}?@znw?	15	38	15	4	9	111113330200042	1	1
N???C@oq?ZPs{aLsNw?	15	35	15	5	15	311144142433200	1	1
N???C@oq@a~?@|biNw?	15	35	15	6	17	411144412320130	1	1
N???C@oqBa@{Lsbi^o?	15	35	15	5	15	144411113032020	1	1
N???C@oqC\?}Ls^o^o?	15	37	15	5	14	444441113322200	1	1
N???C@oqC\?}}@LsNw?	15	36	15	6	14	244441113122300	1	1
N???C@oqC\@{Ls^o^o?	15	37	15	4	14	144411113022000	1	1
N???C@oqDoPsBwPqEy?	15	32	15	5	19	111144442123330	1	1
N???C@oqF_PsByLsNw?	15	35	15	5	14	244411113132200	1	1
N???C@orBaEYBwbi^o?	15	35	15	5	14	144411143233220	1	1
N???C@owBa@}biFs^o?	15	36	15	6	13	144411113332200	1	1
N???C@owC\@m{`FsNw?	15	36	15	6	13	444411113322320	1	1
N???C@owC\@}Fs^o^o?	15	38	15	5	10	444411113322200	1	1
N???C@owF_PsFsB}Nw?	15	36	15	5	11	333311114440002	1	1
N???C@oyBaAyBwbi^o?	15	35	15	5	15	144411113030220	1	1
N???C@oyC\@{Ds^o^o?	15	37	15	4	13	333311114400022	1	1
N???C@o{Ba@}Bmbi^o?	15	37	15	5	10	111144412223330	1	1
N???C@o{Ba@}B{biNw?	15	37	15	5	10	111133330004442	1	1
N???C@o{Ba@}B{bi^o?	15	37	15	5	10	111133330004442	1	1
N???C@o{Ba@}bi~_Nw?	15	38	15	5	9	144411113332200	1	1
N???C@o{Ba@}bi~_^o?	15	38	15	5	9	144411113332200	1	1
N???C@o{C\@}B{^oNw?	15	39	15	6	7	111144442233300	1	1
N???C@o{C\@}B{^o^o?	15	39	15	6	7	111144442233300	1	1
N???C@o{C\@}^o^oNw?	15	40	15	4	7	244411113322000	1	1
N???C@o{C\@}~_^oNw?	15	40	15	4	8	144411113322000	1	1
N???C@o{C\@}~_~_Nw?	15	40	15	4	8	444411113322000	1	1
N???C@o{C\PsB{^oNw?	15	38	15	5	9	133311114400022	1	1
N???C@o{C\PsB{~_Nw?	15	38	15	5	9	411144442233300	1	1
N???C@o{F_MGbhB}^o?	15	36	15	5	10	133311114444002	1	1
N???C@o{F_MGbh^o@~?	15	36	15	5	10	000033331111242	1	1
N???C@o{F_PsB}B}Nw?	15	38	15	4	7	222244441110003	1	1
N???C@o{F_PsB}^oNw?	15	38	15	5	8	244411113332200	1	1
N???C@o{F_PsB}~_Nw?	15	38	15	5	8	000033331112244	1	1
N???C@w]Bo^?`m@~Nw?	15	38	15	4	6	311113330000442	1	1
N???CB?KEO`}Ly~_Nw?	15	36	15	5	13	331131114040022	1	1
N???CB?KEOhyB{Ly^o?	15	35	15	6	15	414411111342200	1	1
N???CB?KEWe\B{Rs^o?	15	35	15	6	16	314411444123000	1	1
N???CB?KEWe\B{^o^o?	15	36	15	6	14	114411442323000	1	1
N???CB?KE[`}Rs~_F{?	15	37	15	5	13	331111144120020	1	1
N???CB?KE[`}~_NwNw?	15	38	15	5	12	331111144120200	1	1
N???CB?KF_EKB}rdNw?	15	34	15	7	15	113311111444002	1	1
N???CB?KF_HyrcNw@~?	15	35	15	5	14	313311111440020	1	1
N???CB?KF_XqB}^oF{?	15	36	15	6	13	033311111440022	1	1
N???CB?MEG_}My~_Nw?	15	36	15	5	13	331113114044022	1	1
N???CB?MEK_}~_NwNw?	15	37	15	5	13	114441111322000	1	1
N???CB?MEK~?@|MYNw?	15	35	15	7	15	114441142320230	1	1
N???CB?MEK~?@|^oF{?	15	36	15	6	12	311114444232300	1	1
N???CB?OV_@|NkNw^o?	15	36	15	5	12	224444411110003	1	1
N???CB?OV_@|NkncNw?	15	36	15	5	14	331111114140022	1	1
N???CB?OV_@|Nk~_Nw?	15	36	15	5	12	331111114440022	1	1
N???CB?OV_@|ncNwNw?	15	36	15	5	13	224444411210300	1	1
N???CB?OV_@|ncNw^o?	15	36	15	5	11	441111133432020	1	1
N???CB?OV_EKByr`Vq?	15	32	15	6	16	111144422121300	1	1
N???CB?OV{NwNkNkFu?	15	40	15	4	5	331111134422000	1	1
N???CB?OV{NwNkNwVq?	15	40	15	5	9	341111143300202	1	1
N???CB?OV{^oNw^oVq?	15	40	15	3	8	441111133300200	1	1
N???CB?OV{^oNwncFu?	15	40	15	4	7	441111133300202	1	1
N???CB?OV{^oNwncF{?	15	40	15	4	6	441111133400202	1	1
N???CB?OV{^oNwncVq?	15	40	15	3	7	441111133400200	1	1
N???CB?OV{^o~_NwVq?	15	40	15	3	6	441111133300020	1	1
N???CB?WBA^ofeNwB}?	15	36	15	6	12	331111144132200	1	1
N???CB?WBaEKbf~_B}?	15	34	15	6	13	133311133144022	1	1
N???CB?WBaPr~_F{F{?	15	36	15	6	14	144411141332000	1	1
N???CB?WCokxHy~_B}?	15	35	15	5	13	144114444123300	1	1
N???CB?WCokx~_F{F{?	15	36	15	5	14	441111113340022	1	1
N???CB?WC{nwNw~_B}?	15	39	15	5	10	331111144422020	1	1
N???CB?WF_RqB}^oF{?	15	36	15	5	13	333111114440020	1	1
N???CB?WFo?~fc^oF{?	15	36	15	6	14	311114444223000	1	1
N???CB?WRaRqBmNw^o?	15	36	15	6	12	144111141332200	1	1
N???CB?WRaRqbeNw^o?	15	36	15	5	12	122444422110033	1	1
N???CB?WS{bu~_NwNw?	15	39	15	5	11	344111141322000	1	1
N???CB?WS{bu~_~_F{?	15	39	15	5	10	441111133302002	1	1
N???CB?WS{rqFkNw^o?	15	38	15	4	10	433111133400020	1	1
N???CB?WS{rqfc~_F{?	15	38	15	4	8	433111133400002	1	1
N???CB?WS{rq~_NwF{?	15	39	15	5	9	344111144322000	1	1
N???CB?WS{rq~_^oF{?	15	39	15	4	9	344111144322000	1	1
N???CB?WS{rq~_~_F{?	15	39	15	4	10	144111144322000	1	1
N???CB?WS{~oNwNwF{?	15	40	15	4	7	331111144322000	1	1
N???CB?WS{~o^oNwF{?	15	40	15	4	9	331111144322000	1	1
N???CB?WS{~o^o^oF{?	15	40	15	3	10	341111143320000	1	1
N???CB?WS{~o~_NwF{?	15	40	15	4	8	441111133400022	1	1
N???CB?WS{~o~_^oF{?	15	40	15	3	10	441111133300002	1	1
N???CB?WS{~o~_~_F{?	15	40	15	3	8	441111133300002	1	1
N???CB?WToGxFkNw^o?	15	35	15	5	16	331111144422002	1	1
N???CB?WToGxfcNwNw?	15	35	15	4	14	214444411232300	1	1
N???CB?WToGxfcNw^o?	15	35	15	4	16	124444422101030	1	1
N???CB?WUoC|FkNw^o?	15	36	15	5	14	224444411110003	1	1
N???CB?WUoC|Fk^o^o?	15	36	15	5	14	441111113332200	1	1
N???CB?WUoC|fc~_F{?	15	36	15	5	13	441111133432002	1	1
N???CB?WV_BuBmNw^o?	15	36	15	6	12	222444421110033	1	1
N???CB?WV_BuByNw^o?	15	36	15	5	13	222444411110003	1	1
N???CB?WV_RqBm^oF{?	15	36	15	6	13	344111141332200	1	1
N???CB?WV_RqBm~_F{?	15	36	15	6	14	144111141332200	1	1
N???CB?WV_RqBy^oF{?	15	36	15	5	15	211444411213000	1	1
N???CB?WV_RqBy~_F{?	15	36	15	5	13	441111133430202	1	1
N???CB?[?Rpq|aNwNw?	15	36	15	5	13	411131133044022	1	1
N???CB?[@b@}be^o^o?	15	36	15	6	13	144411113332200	1	1
N???CB?[BaEKB{bf^o?	15	34	15	6	13	422244424111003	1	1
N???CB?[BaPrB{Nw^o?	15	36	15	6	12	144411111332200	1	1
N???CB?[C[`}Nw~_Nw?	15	38	15	5	12	144411111322000	1	1
N???CB?[C[~?@|^oF{?	15	36	15	6	12	311114444232300	1	1
N???CB?[F_EKbdB}Nw?	15	34	15	6	14	133311111444002	1	1
N???CB?[F_PqB}^oF{?	15	36	15	6	11	033311111440022	1	1
N???CB?[RaMGbfNw^o?	15	36	15	5	8	300033303111244	1	1
N???CB?[RaPr^o~_F{?	15	38	15	4	10	411144414223000	1	1
N???CB?[RaPr~_NwF{?	15	38	15	5	10	144411141332000	1	1
N???CB?[RaPr~_~_F{?	15	38	15	4	10	144411141332000	1	1
N???CB?m@JGyua~_F{?	15	36	15	5	15	311114144233200	1	1
N???CB?m@LGyUQ~_F{?	15	35	15	5	17	111114414233200	1	1
N???CB?m@hGyQq~_F{?	15	35	15	5	15	141111441223300	1	1
N???CB?m@pGzPu~_F{?	15	37	15	7	9	141114441223300	1	1
N???CB?m@pGz~_NwNw?	15	38	15	5	11	414441114332000	1	1
N???CB?m@pGz~_~_F{?	15	38	15	5	11	414441114332000	1	1
N???CB?mAM~oNwNwF{?	15	40	15	4	9	331111144232000	1	1
N???CB?mAM~o^oNwF{?	15	40	15	4	11	341114444230000	1	1
N???CB?mAM~o^o^oF{?	15	40	15	3	11	214441111320000	1	1
N???CB?mAM~o~_NwF{?	15	40	15	4	10	441111133020022	1	1
N???CB?mAM~o~_^oF{?	15	40	15	3	11	411111133020022	1	1
N???CB?mAM~o~_~_F{?	15	40	15	3	10	441111133000002	1	1
N???CB?mDKGyUQNwNw?	15	35	15	4	16	214444411332200	1	1
N???CB?mDKGyUQNw^o?	15	35	15	4	18	214444411332200	1	1
N???CB?mDgGyQqNw^o?	15	35	15	4	15	141111441223300	1	1
N???CB?mDo?~Pu~_F{?	15	37	15	6	9	131113333004422	1	1
N???CB?mDoFCNw~_Gz_	15	36	15	5	10	030003330111442	1	1
N???CB?mDoGzPuNw^o?	15	37	15	6	9	141114441223300	1	1
N???CB?mDoGz~_NwF{?	15	38	15	5	10	214441111332000	1	1
N???CB?mDoGz~_^oF{?	15	38	15	4	10	131113333004222	1	1
N???CB?mDoGz~_~_F{?	15	38	15	4	10	141114444223000	1	1
N???CB?mEKGyMJ^oF{?	15	36	15	6	12	214441114322300	1	1
N???CB?mEKGyMJ~_F{?	15	36	15	6	12	114441114322300	1	1
N???CB?mEKGyMY^oF{?	15	36	15	5	13	241114411233200	1	1
N???CB?mEKGyMY~_F{?	15	36	15	5	14	441114411233200	1	1
N???CB?mFGGyEy~_F{?	15	36	15	5	15	441111133030202	1	1
N???CB?wAqCt~_F{Nw?	15	36	15	5	14	441111113302020	1	1
N???CB?wBACK~_NwBr_	15	33	15	6	13	033000030222441	1	1
N???CB?wBARp^oF{F{?	15	36	15	5	13	331111144432000	1	1
N???CB?wBARp~_FmF{?	15	36	15	6	12	144111141332020	1	1
N???CB?wBARp~_F{F{?	15	36	15	5	11	331111144432200	1	1
N???CB?wBA^oFmNwF{?	15	37	15	5	11	331111144442000	1	1
N???CB?wBA^oFm^oF{?	15	37	15	5	10	444111113330200	1	1
N???CB?wBA^o~_FmF{?	15	37	15	5	9	441111133330022	1	1
N???CB?wBa@v~_F{F{?	15	37	15	5	12	222444411110300	1	1
N???CB?wBaEKbb~_B}?	15	34	15	6	15	144411144133200	1	1
N???CB?wF{B}^o^oF{?	15	41	15	4	7	441111113302002	1	1
N???CB?wF{^oF{^oF{?	15	41	15	4	6	441111133300202	1	1
N???CB?{?^`}Nw^o^o?	15	40	15	5	8	111144442233000	1	1
N???CB?{?^f{Nw~_Nw?	15	41	15	4	9	331111144200020	1	1
N???CB?{?^f{~_^oNw?	15	41	15	4	9	244411113320000	1	1
N???CB?{?^f{~_~_Nw?	15	41	15	4	8	331111144400222	1	1
N???CB?{@b@}B{raNw?	15	36	15	6	12	111144442213300	1	1
N???CB?{@b@}ra^oNw?	15	37	15	5	14	314411144430200	1	1
N???CB?{@b@}ra~_Nw?	15	37	15	5	14	441111133322000	1	1
N???CB?{@bMGBf~_F{?	15	35	15	6	13	144411141333200	1	1
N???CB?{@bMGBlbbNw?	15	34	15	6	13	411144414222330	1	1
N???CB?{@bMGBlraF{?	15	34	15	6	15	144411141333220	1	1
N???CB?{@bMGBlraNw?	15	34	15	6	15	144411141333220	1	1
N???CB?{@bMGB{Bf^o?	15	34	15	6	14	111144412222330	1	1
N???CB?{AYETB{Nw^o?	15	36	15	5	16	224444411110003	1	1
N???CB?{AYETB{^o^o?	15	36	15	5	14	444411113323200	1	1
N???CB?{AYUPB{~_F{?	15	36	15	5	14	244411411323200	1	1
N???CB?{Ba@vB{Nw^o?	15	37	15	6	11	444411111332200	1	1
N???CB?{Ba@v~_NwF{?	15	38	15	5	11	444411141332000	1	1
N???CB?{Ba@v~_^oF{?	15	38	15	5	11	444411113332000	1	1
N???CB?{Ba@v~_~_F{?	15	38	15	5	11	444411141332000	1	1
N???CB?{BaMGNwBn^o?	15	36	15	5	10	133311131444202	1	1
N???CB?{EW@}Ky~_Nw?	15	37	15	5	13	441111113332200	1	1
N???CB?{F_@~^oNw^o?	15	39	15	5	8	333311114440222	1	1
N???CB?{F_EKr`B}Nw?	15	35	15	6	13	222244441111303	1	1
N???CB?{F_MG~_BnF{?	15	36	15	5	10	000033331111424	1	1
N???CB?~`~Nw^o^oNw?	15	45	15	2	6	341111113020000	1	1
N???CB?~f{F{Nw^oNw?	15	45	15	3	5	441111113002200	1	1
N???CB?~f{F{^o^oNw?	15	45	15	2	5	411111133002222	1	1
N???CB?~f{^oNwNwNw?	15	45	15	3	3	441111133000220	1	1
N???CB?~f{^oNw^oNw?	15	45	15	2	4	411111133000222	1	1
N???CB?~f{^o~_NwNw?	15	45	15	2	3	411111133000022	1	1
N???CB_EVoNGFwxc?v_	15	35	15	5	17	111113310000224	1	1
N???CB_EW~B{xc^o^o?	15	40	15	5	9	333111114000222	1	1
N???CB_EW~[q~_~_Nw?	15	41	15	4	9	444111133220000	1	1
N???CB_E[kLHFwxc^o?	15	36	15	5	16	444111133200200	1	1
N???CB_E[wKXFwxc^o?	15	36	15	5	15	444111413223230	1	1
N???CB_E^_@|xc~_Nw?	15	38	15	5	11	444111113232300	1	1
N???CB_Fg|Rof_WVnw?	15	38	15	4	8	133111134000042	1	1
N???CB_Fw~B{~_^oNw?	15	43	15	3	4	444111113222000	1	1
N???CB_Fw~B{~_~_Nw?	15	43	15	4	4	444111113222000	1	1
N???CB_Fw~Nw^o^o^o?	15	44	15	3	5	444111113220000	1	1
N???CB_Fw~Nw^o~_^o?	15	44	15	3	5	444111113220000	1	1
N???CB_Fw~Nw~_~_^o?	15	44	15	3	4	444111133220000	1	1
N???CB_Fz}Nw^o^o^o?	15	45	15	2	6	111444442300000	1	1
N???CB_Fz}Nw^o~_^o?	15	45	15	2	6	111444442300000	1	1
N???CB_Fz}Nw~_~_^o?	15	45	15	2	6	444111113200000	1	1
N???CB_Fz}^o~_~_^o?	15	45	15	2	4	111444422300000	1	1
N???CB_SO\b{jc~_Nw?	15	38	15	5	13	444411143322200	1	1
N???CB_SO~B{jc^o^o?	15	39	15	4	11	444111133422000	1	1
N???CB_SO~Tq~_~_Nw?	15	40	15	3	12	441111133320000	1	1
N???CB_SSwKXjcFwNw?	15	35	15	4	16	214444411232300	1	1
N???CB_SSwKXjcFw^o?	15	35	15	4	17	444111133423020	1	1
N???CB_SUWEXFwjc^o?	15	35	15	4	16	441111133432200	1	1
N???CB_SV_@vjcFwNw?	15	36	15	6	14	444111113132020	1	1
N???CB_SV_@|jcFwNw?	15	36	15	5	14	222444411210303	1	1
N???CB_UQqSrFw^o^o?	15	38	15	4	12	414114410223000	1	1
N???CB_WO|buFk~_Nw?	15	39	15	6	5	333111134400022	1	1
N???CB_WO|bu~_~_Nw?	15	40	15	5	6	444111143322000	1	1
N???CB_WO|b{Fkfc^o?	15	38	15	4	8	444222240011113	1	1
N???CB_WO|b{Fk~_Nw?	15	39	15	5	7	333111134400022	1	1
N???CB_WO|b{Fk~_^o?	15	39	15	6	7	444111133322200	1	1
N???CB_WO|b{^o^o^o?	15	40	15	4	8	444111113322000	1	1
N???CB_WO|b{^o~_^o?	15	40	15	4	8	444111113322000	1	1
N???CB_WO|b{fc~_Nw?	15	39	15	5	9	444111143322200	1	1
N???CB_WO|b{fc~_^o?	15	39	15	5	9	444111133322000	1	1
N???CB_WO|b{~_~_^o?	15	40	15	4	6	444111133322000	1	1
N???CB_WO|~o~_^oNw?	15	41	15	3	7	111444412230000	1	1
N???CB_WO|~o~_~_Nw?	15	41	15	3	7	111444412230000	1	1
N???CB_WO~B{FkfcNw?	15	38	15	4	10	333111114400002	1	1
